Algorithm,CoinName,FullName,FullyPremined,Id,ImageUrl,Name,PreMinedValue,ProofType,SortOrder,Sponsored,Symbol,TotalCoinSupply,TotalCoinsFreeFloat,Url
Scrypt,EquiTrader,EquiTrader (EQT),0,105263,/media/1383366/eqt.png,EQT,N/A,PoW,1236,False,EQT,72000000,N/A,/coins/eqt/overview
X11,Insane Coin,Insane Coin (INSN),0,105284,/media/1383366/insn.png,INSN,N/A,PoW/PoS,1237,False,INSN,30000000,N/A,/coins/insn/overview
N/A,Basic Attention Token,Basic Attention Token (BAT),0,107672,/media/1383370/bat.png,BAT,N/A,N/A,1238,False,BAT,1500000000,N/A,/coins/bat/overview
Scrypt,Manet Coin,Manet Coin (MAT*),0,108094,/media/1383371/mat.png,MAT*,N/A,PoW/PoS,1239,False,MAT*,215000000,N/A,/coins/matstar/overview
Scrypt,F16Coin,F16Coin (F16),0,108099,/media/1383372/f16.png,F16,N/A,PoW/PoS,1240,False,F16,N/A,N/A,/coins/f16/overview
Scrypt,HamsterCoin,HamsterCoin (HAMS),0,112363,/media/1383381/hams.png,HAMS,N/A,PoW,1241,False,HAMS,20000000,N/A,/coins/hams/overview
POS 3.0,QTUM,QTUM (QTUM),0,112392,/media/1383382/qtum.png,QTUM,N/A,PoS,1242,False,QTUM,100000000,N/A,/coins/qtum/overview
Scrypt,NefariousCoin,NefariousCoin (NEF),0,112405,/media/1383383/nef.png,NEF,N/A,PoW/PoS,1243,False,NEF,4835000000,N/A,/coins/nef/overview
N/A,BOScoin,BOScoin (BOS),0,116384,/media/1383521/bos.png,BOS,N/A,mFBA,1245,False,BOS,500000000,N/A,/coins/bos/overview
N/A,Qwark,Qwark (QWARK),0,116425,/media/1383522/qwark.png,QWARK,N/A,N/A,1246,False,QWARK,250377576,N/A,/coins/qwark/overview
N/A,IOTA,IOTA (IOT),1,127356,/media/1383540/iota_logo.png,IOT,N/A,Tangle,1247,False,IOT,2779530283,N/A,/coins/iot/overview
N/A,Quantum Resistant Ledger,Quantum Resistant Ledger (QRL),0,127667,/media/1383543/qrl.png,QRL,N/A,PoS,1248,False,QRL,65000000,N/A,/coins/qrl/overview
N/A,Adelphoi,Adelphoi (ADL),0,127738,/media/1383544/adl.png,ADL,N/A,N/A,1249,False,ADL,100000000,N/A,/coins/adl/overview
N/A,Patientory,Patientory (PTOY),0,129035,/media/1383547/ptoy.png,PTOY,N/A,N/A,1251,False,PTOY,100002000,N/A,/coins/ptoy/overview
N/A,ZrCoin,ZrCoin (ZRC),0,129604,/media/1383548/xzc.png,ZRC,N/A,N/A,1252,False,ZRC,4988894,N/A,/coins/zrc/overview
N/A,Lykke,Lykke (LKK),1,130939,/media/1383553/lkk.png,LKK,N/A,N/A,1253,False,LKK,1285690000,N/A,/coins/lkk/overview
HMQ1725,Espers,Espers (ESP),0,130951,/media/14761907/esp.png,ESP,N/A,PoW/PoS,1254,False,ESP,50000000000,N/A,/coins/esp/overview
PoS,SatoshiMadness,SatoshiMadness (MAD),0,131079,/media/1383556/mad.png,MAD,N/A,PoS,1255,False,MAD,2000000000,N/A,/coins/mad/overview
Argon2,Dynamic,Dynamic (DYN),0,131111,/media/1383557/dyn.png,DYN,N/A,PoW,1256,False,DYN,44738100,N/A,/coins/dyn/overview
Scrypt,Sequence,Sequence (SEQ),0,131112,/media/1383558/seq.png,SEQ,N/A,PoW/PoS,1257,False,SEQ,N/A,N/A,/coins/seq/overview
N/A,MCAP,MCAP (MCAP),0,131154,/media/1383559/mcap.png,MCAP,N/A,N/A,1258,False,MCAP,100000000,N/A,/coins/mcap/overview
N/A,Mysterium,Mysterium (MYST),0,136190,/media/1383561/myst.png,MYST,N/A,N/A,1259,False,MYST,32433366,N/A,/coins/myst/overview
N/A,Veritaseum,Veritaseum (VERI),0,136211,/media/1383562/veri.png,VERI,N/A,N/A,1260,False,VERI,100000000,N/A,/coins/veri/overview
N/A,SONM,SONM (SNM),0,136244,/media/1383564/snm.png,SNM,N/A,N/A,1261,False,SNM,444000000,N/A,/coins/snm/overview
N/A,Skycoin,Skycoin (SKY),0,136269,/media/1383565/sky.png,SKY,N/A,N/A,1262,False,SKY,100000000,N/A,/coins/sky/overview
N/A,Cofound.it,Cofound.it (CFI),0,136984,/media/1383567/cfi.png,CFI,N/A,N/A,1263,False,CFI,500000000,N/A,/coins/cfi/overview
N/A,Status Network Token,Status Network Token (SNT),0,137013,/media/1383568/snt.png,SNT,N/A,N/A,1264,False,SNT,6804870175,N/A,/coins/snt/overview
N/A,AventCoin,AventCoin (AVT),0,138642,/media/1383599/avt.png,AVT,N/A,N/A,1265,False,AVT,10000000,N/A,/coins/avt/overview
N/A,Civic,Civic (CVC),0,139467,/media/1383611/cvc.png,CVC,N/A,N/A,1266,False,CVC,1000000000,N/A,/coins/cvc/overview
N/A,iXledger,iXledger (IXT),0,141171,/media/1383612/ixt.png,IXT,N/A,N/A,1267,False,IXT,65778843.8311,N/A,/coins/ixt/overview
N/A,Dent,Dent (DENT),0,141331,/media/1383613/dent.png,DENT,N/A,N/A,1268,False,DENT,100000000000,N/A,/coins/dent/overview
N/A,Ethos,Ethos (ETHOS),0,141464,/media/16404851/ethos.png,ETHOS,N/A,N/A,1269,False,BQX,222295208.2384,N/A,/coins/ethos/overview
N/A,Starta,Starta (STA),0,150519,/media/1383620/crs.png,STA,N/A,N/A,1270,False,STA,N/A,N/A,/coins/sta/overview
N/A,True Flip Lottery,True Flip Lottery (TFL),0,150545,/media/1383621/tfl.png,TFL,N/A,N/A,1271,False,TFL,8924667.5762055,N/A,/coins/tfl/overview
N/A,Ergo,Ergo (EFYT),0,165555,/media/1383646/efyt.png,EFYT,N/A,N/A,1272,False,EFYT,150000,N/A,/coins/efyt/overview
N/A,Monaco,Monaco (MCO),0,166548,/media/1383653/mco.jpg,MCO,N/A,N/A,1275,False,MCO,31587682.3632061,N/A,/coins/mco/overview
N/A,Numerai,Numerai (NMR),0,166594,/media/1383655/nmr.png,NMR,N/A,N/A,1276,False,NMR,2297106,N/A,/coins/nmr/overview
N/A,AdEx,AdEx (ADX),0,170452,/media/1383667/adx1.png,ADX,N/A,N/A,1277,False,ADX,100000000,N/A,/coins/adx/overview
N/A,Quantum,Quantum (QAU),0,170958,/media/1383669/qau.png,QAU,N/A,N/A,1278,False,QAU,246855127,N/A,/coins/qau/overview
N/A,EcoBit,EcoBit (ECOB),0,171390,/media/1383670/ecob.png,ECOB,N/A,N/A,1279,False,ECOB,N/A,N/A,/coins/ecob/overview
N/A,Polybius,Polybius (PLBT),0,171884,/media/1383671/polybius.png,PLBT,N/A,N/A,1280,False,PLBT,20000000,N/A,/coins/plbt/overview
N/A,Tether,Tether (USDT),0,171986,/media/1383672/usdt.png,USDT,N/A,N/A,1281,False,USDT,N/A,N/A,/coins/usdt/overview
Ethash,Ahoolee,Ahoolee (AHT),0,175611,/media/1383688/ahc.png,AHT,N/A,PoW,1283,False,AHT,100000000,N/A,/coins/aht/overview
SHA256,ATB coin,ATB coin (ATB),0,175618,/media/1383689/atb.png,ATB,N/A,PoW,1284,False,ATB,N/A,N/A,/coins/atb/overview
N/A,Blocktix,Blocktix (TIX),0,175671,/media/1383690/tix.png,TIX,N/A,N/A,1285,False,TIX,62500000,N/A,/coins/tix/overview
N/A,Compcoin,Compcoin (CMP),0,176004,/media/1383692/compcoin.png,CMP,N/A,N/A,1287,False,CMP,10000000,N/A,/coins/cmp/overview
N/A,Rivetz,Rivetz (RVT),0,176280,/media/1383694/rvt.png,RVT,N/A,N/A,1288,False,RVT,200000000,N/A,/coins/rvt/overview
N/A,Harbour DAO,Harbour DAO (HRB),0,176336,/media/1383695/hrb.png,HRB,N/A,N/A,1289,False,HRB,19.125,N/A,/coins/hrb/overview
N/A,Nimiq Exchange Token,Nimiq Exchange Token (NET*),0,176669,/media/1383697/net1.png,NET*,N/A,N/A,1290,False,NET*,10500000,N/A,/coins/netstar/overview
N/A,8 Circuit Studios,8 Circuit Studios (8BT),0,177124,/media/1383698/8bt.png,8BT,N/A,N/A,1291,False,8BT,100000000,N/A,/coins/8bt/overview
N/A,CoinDash,CoinDash (CDT),0,177139,/media/1383699/cdt.png,CDT,N/A,N/A,1292,False,CDT,1000000000,N/A,/coins/cdt/overview
N/A,ACT,ACT (ACT),0,177157,/media/1383700/act.png,ACT,N/A,N/A,1293,False,ACT,10000000000,N/A,/coins/act/overview
N/A,district0x,district0x (DNT),0,177175,/media/1383701/dnt.png,DNT,N/A,N/A,1294,False,DNT,1000000000,N/A,/coins/dnt/overview
N/A,Suretly,Suretly (SUR),1,177462,/media/1383696/sur.png,SUR,N/A,N/A,1295,False,SUR,N/A,N/A,/coins/sur/overview
N/A,CryptoPing,CryptoPing (PING),0,177503,/media/1383706/ping1.png,PING,N/A,N/A,1296,False,PING,10000000,N/A,/coins/ping/overview
Scrypt,MakeItViral,MakeItViral (MIV),0,177759,/media/1383728/miv.png,MIV,N/A,PoW/PoS,1297,False,MIV,N/A,N/A,/coins/miv/overview
N/A,DAO.casino,DAO.casino (BET*),0,177831,/media/1383729/bet.png,BET*,N/A,N/A,1298,False,BET*,167270821,N/A,/coins/betstar/overview
N/A,Santiment,Santiment (SAN),0,177863,/media/1383730/san.png,SAN,N/A,N/A,1299,False,SAN,83337000,N/A,/coins/san/overview
N/A,Kin,Kin (KIN),0,177918,/media/1383731/kin.png,KIN,N/A,N/A,1300,False,KIN,10000000000000,N/A,/coins/kin/overview
PoS,Wagerr,Wagerr (WGR),0,178467,/media/1383736/wgr.png,WGR,N/A,N/A,1301,False,WGR,200000000,N/A,/coins/wgr/overview
N/A,Elastic,Elastic (XEL),0,178861,/media/1383737/xel.png,XEL,N/A,PoW,1302,False,XEL,100000000,N/A,/coins/xel/overview
N/A,NVO,NVO (NVST),0,178885,/media/1383732/nvst.png,NVST,N/A,N/A,1303,False,NVST,30000000,N/A,/coins/nvst/overview
N/A,FunFair,FunFair (FUN),0,178978,/media/1383738/fun.png,FUN,N/A,N/A,1304,False,FUN,17173696076,N/A,/coins/fun/overview
N/A,FunCoin,FunCoin (FUNC),0,179018,/media/1383739/func.png,FUNC,N/A,N/A,1305,False,FUNC,100000000,N/A,/coins/func/overview
N/A,PAquarium,PAquarium (PQT),0,179077,/media/1383741/pqt.png,PQT,N/A,N/A,1306,False,PQT,1200000000,N/A,/coins/pqt/overview
N/A,Giga Watt,Giga Watt (WTT),0,179109,/media/1383742/wtt.png,WTT,N/A,N/A,1307,False,WTT,10800000,N/A,/coins/wtt/overview
N/A,Metal,Metal (MTL),0,179164,/media/1383743/mtl.png,MTL,N/A,PoPP,1308,False,MTL,66588888,N/A,/coins/mtl/overview
N/A,Hive,Hive (HVN),0,179329,/media/1383745/hvt.png,HVN,N/A,N/A,1309,False,HVN,500000000,N/A,/coins/hvn/overview
N/A,MyBit,MyBit (MYB),0,179345,/media/1383746/myb.png,MYB,N/A,N/A,1310,False,MYB,5000000,N/A,/coins/myb/overview
N/A,Populous,Populous (PPT),0,179896,/media/1383747/ppt.png,PPT,N/A,N/A,1311,False,PPT,53252246,N/A,/coins/ppt/overview
N/A,SunContract,SunContract (SNC),0,179926,/media/1383748/snc.png,SNC,N/A,N/A,1312,False,SNC,7994751.31,N/A,/coins/snc/overview
N/A,Starbase,Starbase (STAR),0,179947,/media/1383750/star1.png,STAR,N/A,N/A,1314,False,STAR,1000000000,N/A,/coins/star/overview
N/A,Corion,Corion (COR),0,179980,/media/1383753/cor.png,COR,N/A,N/A,1316,False,COR,N/A,N/A,/coins/cor/overview
N/A,Rialto.AI,Rialto.AI (XRL),0,179990,/media/1383754/xrl.png,XRL,N/A,N/A,1317,False,XRL,100000000,N/A,/coins/xrl/overview
N/A,Orocrypt,Orocrypt (OROC),0,180001,/media/1383755/oroc.png,OROC,N/A,N/A,1318,False,OROC,​1112000,N/A,/coins/oroc/overview
N/A,OpenANX,OpenANX (OAX),1,180013,/media/1383756/oax.png,OAX,N/A,N/A,1319,False,OAX,100000000,N/A,/coins/oax/overview
N/A,Monster Byte Inc,Monster Byte Inc (MBI),0,180539,/media/1383759/mbi.png,MBI,N/A,N/A,1320,False,MBI,40000000,N/A,/coins/mbi/overview
N/A,Digital Developers Fund,Digital Developers Fund (DDF),0,180595,/media/1383760/ddf.png,DDF,N/A,N/A,1321,False,DDF,250000000,N/A,/coins/ddf/overview
N/A,DIMCOIN,DIMCOIN (DIM),0,180678,/media/1383761/dim.png,DIM,N/A,N/A,1322,False,DIM,10000000 ,N/A,/coins/dim/overview
N/A,Gilgam,Gilgam (GGS),0,180716,/media/1383762/ggs.png,GGS,N/A,N/A,1323,False,GGS,700000,N/A,/coins/ggs/overview
N/A,Encrypgen,Encrypgen (DNA),0,180804,/media/16746452/dna.png,DNA,N/A,N/A,1324,False,DNA,75000000,N/A,/coins/dna/overview
N/A,FundYourselfNow,FundYourselfNow (FYN),0,180820,/media/1383764/fyn.png,FYN,N/A,N/A,1325,False,FYN,12500000,N/A,/coins/fyn/overview
N/A,FundRequest,FundRequest (FND),0,180840,/media/1383765/fnd.png,FND,N/A,N/A,1326,False,FND,N/A,N/A,/coins/fnd/overview
CryptoNight,Dinastycoin,Dinastycoin (DCY),0,181373,/media/1383767/dcy.png,DCY,N/A,PoW,1327,False,DCY,2000000000,N/A,/coins/dcy/overview
N/A,CryptoForecast,CryptoForecast (CFT),0,182258,/media/1383769/cft.png,CFT,N/A,N/A,1328,False,CFT,50000000,N/A,/coins/cft/overview
NIST5,Denarius,Denarius (DNR),0,182288,/media/1383770/dnr.png,DNR,N/A,PoW/PoS,1329,False,DNR,10000000,N/A,/coins/dnr/overview
X11,DigitalPrice,DigitalPrice (DP),0,182325,/media/1383772/dp.png,DP,N/A,PoW,1330,False,DP,24629450,N/A,/coins/dp/overview
NIST5,Virta Unique Coin,Virta Unique Coin (VUC),0,182340,/media/1383773/vuc.png,VUC,N/A,PoW/PoS,1331,False,VUC,120000000,N/A,/coins/vuc/overview
Skein,Bitcoin Planet,Bitcoin Planet (BTPL),0,182346,/media/1383774/btpl.png,BTPL,N/A,PoW/PoS,1332,False,BTPL,100000000,N/A,/coins/btpl/overview
Scrypt,Unify,Unify (UNIFY),0,182364,/media/1383775/unify.png,UNIFY,N/A,PoW,1333,False,UNIFY,18181818,N/A,/coins/unify/overview
NeoScrypt,ImperialCoin,ImperialCoin (IPC),0,182396,/media/1383776/ipc.png,IPC,N/A,PoW,1334,False,IPC,1600000000,N/A,/coins/ipc/overview
X13,BritCoin,BritCoin (BRIT),0,182416,/media/1383777/brit.png,BRIT,N/A,PoW/PoS,1335,False,BRIT,30000000,N/A,/coins/brit/overview
N/A,Ammo Rewards,Ammo Rewards (AMMO),0,182463,/media/1383778/ammo.png,AMMO,N/A,PoS,1336,False,AMMO,77777777,N/A,/coins/ammo/overview
Scrypt,SocialCoin,SocialCoin (SOCC),0,183189,/media/1383779/socc.png,SOCC,N/A,PoW,1337,False,SOCC, 75000000,N/A,/coins/socc/overview
N/A,Mass.Cloud,Mass.Cloud (MASS),0,184135,/media/1383781/mass.png,MASS,N/A,N/A,1339,False,MASS,N/A,N/A,/coins/mass/overview
N/A,LAToken,LAToken (LA),0,184163,/media/1383782/lato.png,LA,N/A,N/A,1340,False,LA,1000000000,N/A,/coins/la/overview
N/A,IMMLA,IMMLA (IML),0,184187,/media/1383783/iml.png,IML,N/A,N/A,1341,False,IML,226736000,N/A,/coins/iml/overview
N/A,Exchange Union,Exchange Union (XUC),0,184221,/media/1383784/xuc.png,XUC,N/A,N/A,1342,False,XUC,3000000000,N/A,/coins/xuc/overview
N/A,Pillar,Pillar (PLR),1,184298,/media/1383786/plr.png,PLR,N/A,N/A,1344,False,PLR,800000000,N/A,/coins/plr/overview
N/A,GeoFunders,GeoFunders (GUNS),0,185625,/media/1383789/guns.png,GUNS,N/A,N/A,1345,False,GUNS,100000000,N/A,/coins/guns/overview
N/A,InvestFeed,InvestFeed (IFT),0,185669,/media/12318127/ift.png,IFT,N/A,N/A,1346,False,IFT,191381258,N/A,/coins/ift/overview
N/A,BitClave,BitClave (CAT),0,185689,/media/20780714/cat.png,CAT,N/A,N/A,1347,False,CAT*,2000000000,N/A,/coins/cat/overview
N/A,Propy,Propy (PRO),1,185695,/media/1383792/pro.png,PRO,N/A,N/A,1348,False,PRO,100000000,N/A,/coins/pro/overview
N/A,SynchroCoin,SynchroCoin (SYC),0,185873,/media/1383793/syc.png,SYC,N/A,N/A,1349,False,SYC,100000000,N/A,/coins/syc/overview
N/A,Indorse,Indorse (IND),0,185953,/media/1383794/ind.png,IND,N/A,N/A,1350,False,IND,170622047,N/A,/coins/ind/overview
N/A,Bowhead Health,Bowhead Health (AHT*),1,186064,/media/1383796/aht.png,AHT*,N/A,N/A,1351,False,AHT*,100000000,N/A,/coins/ahtstar/overview
N/A,TribeToken,TribeToken (TRIBE),0,186253,/media/1383797/tribe.jpg,TRIBE,N/A,N/A,1352,False,TRIBE,N/A,N/A,/coins/tribe/overview
N/A,0x,0x (ZRX),0,186277,/media/1383799/zrx.png,ZRX,N/A,N/A,1353,False,ZRX,1000000000,N/A,/coins/zrx/overview
N/A,Tierion,Tierion (TNT),0,186309,/media/1383800/tnt.png,TNT,N/A,N/A,1354,False,TNT,1000000000,N/A,/coins/tnt/overview
N/A,Presearch,Presearch (PRE*),1,186331,/media/1383801/pst.png,PRE*,N/A,N/A,1355,False,PRE*,1000000000,N/A,/coins/prestar/overview
N/A,COSS,COSS (COSS),1,186335,/media/1383802/coss.png,COSS,N/A,N/A,1356,False,COSS,200000000,N/A,/coins/coss/overview
N/A,Storm,Storm (STORM),0,186875,/media/1383803/storm.jpg,STORM,N/A,N/A,1357,False,STORM,10000000000 ,N/A,/coins/storm/overview
N/A,Storj,Storj (STORJ),1,187347,/media/20422/sjcx.png,STORJ,N/A,N/A,1360,False,STORJ,424999998,N/A,/coins/storj/overview
N/A,OmiseGo,OmiseGo (OMG),0,187440,/media/1383814/omisego.png,OMG,N/A,PoS,1362,False,OMG,140245398,N/A,/coins/omg/overview
X11,Octanox,Octanox (OTX),0,188294,/media/1383817/1qrfuod6_400x400.jpg,OTX,N/A,PoW/PoS,1364,False,OTX,7905634,N/A,/coins/otx/overview
N/A,Equibit,Equibit (EQB),0,188300,/media/1383816/eqb.png,EQB,N/A,N/A,1365,False,EQB,1000000,N/A,/coins/eqb/overview
N/A,Voise,Voise (VOISE),0,188352,/media/12318263/voise.png,VOISE,N/A,N/A,1366,False,VOISE,825578000,N/A,/coins/voise/overview
N/A,EthBits,EthBits (ETBS),0,188394,/media/12318348/etbs.png,ETBS,N/A,N/A,1367,False,ETBS,1634690.762741201212,N/A,/coins/etbs/overview
N/A,Crypviser,Crypviser (CVCOIN),0,188400,/media/1383821/cvcoin.png,CVCOIN,N/A,N/A,1368,False,CVCOIN,15193882,N/A,/coins/cvcoin/overview
N/A,DCORP,DCORP (DRP),0,188523,/media/1383822/drp.png,DRP,N/A,N/A,1369,False,DRP,8094002.47,N/A,/coins/drp/overview
X11,ArcticCoin,ArcticCoin (ARC),0,188615,/media/1383824/arc.png,ARC,N/A,PoW,1370,False,ARC,60000000,N/A,/coins/arc/overview
SHA256,Bogcoin,Bogcoin (BOG),0,188677,/media/1383826/bog.png,BOG,N/A,PoW,1371,False,BOG,21212121,N/A,/coins/bog/overview
N/A,NeverDie,NeverDie (NDC),0,188787,/media/1383827/ndc.png,NDC,N/A,N/A,1372,False,NDC,400000000,N/A,/coins/ndc/overview
N/A,Po.et,Po.et (POE),0,188811,/media/1383828/poe.png,POE,N/A,N/A,1373,False,POE,3141592653,N/A,/coins/poe/overview
N/A,AdToken,AdToken (ADT),0,188858,/media/1383829/adt.png,ADT,N/A,N/A,1374,False,ADT,1000000000,N/A,/coins/adt/overview
N/A,Aeternity,Aeternity (AE),0,190978,/media/1383836/ae.png,AE,N/A,PoW/PoS,1375,False,AE,273685831,N/A,/coins/ae/overview
N/A,Useless Ethereum Token,Useless Ethereum Token (UET),1,191037,/media/1383837/uet.png,UET,N/A,N/A,1376,False,UET,3965716.0979,N/A,/coins/uet/overview
PoS,Particl,Particl (PART),0,191116,/media/1383838/part.png,PART,N/A,PoS,1377,False,PART,8634140,N/A,/coins/part/overview
N/A,Agoras Token,Agoras Token (AGRS),0,191142,/media/1383839/agrs.png,AGRS,N/A,N/A,1378,False,AGRS,42000000,N/A,/coins/agrs/overview
X11,BeachCoin,BeachCoin (SAND),0,188652,/media/1383825/beach.png,SAND,N/A,PoW,1379,False,SAND,21000000,N/A,/coins/sand/overview
N/A,AICoin,AICoin (XAI*),0,191228,/media/1383840/xai.png,XAI*,N/A,N/A,1380,False,XAI*,N/A,N/A,/coins/xaistar/overview
N/A,DMarket,DMarket (DMT),0,192400,/media/1383841/dmarket.png,DMT,N/A,N/A,1381,False,DMT,N/A,N/A,/coins/dmt/overview
X11,DAS,DAS (DAS),0,194399,/media/14543970/das.png,DAS,N/A,PoW,1382,False,DAS,18900000,N/A,/coins/das/overview
N/A,Adshares,Adshares (ADST),0,194530,/media/1383846/adst.png,ADST,N/A,N/A,1383,False,ADST,12009726,N/A,/coins/adst/overview
N/A,BlockCAT,BlockCAT (CAT*),0,194567,/media/1383848/bcat1.png,CAT*,N/A,N/A,1384,False,CAT,9200151.38980767339651393,N/A,/coins/catstar/overview
N/A,CoinJob,CoinJob (XCJ),0,194689,/media/1383849/xcj.png,XCJ,N/A,N/A,1385,False,XCJ,200000000,N/A,/coins/xcj/overview
N/A,Royal Kingdom Coin,Royal Kingdom Coin (RKC),1,194924,/media/1383852/rkc.png,RKC,N/A,N/A,1386,False,RKC,15000000,N/A,/coins/rkc/overview
PoS,NoLimitCoin,NoLimitCoin (NLC2),0,195018,/media/16746543/nlc2.png,NLC2,N/A,PoS,1387,False,NLC2,N/A,N/A,/coins/nlc2/overview
Scrypt,Linda,Linda (LINDA),0,196541,/media/1383860/linda.png,LINDA,N/A,PoW/PoS,1388,False,LINDA,50000000000,N/A,/coins/linda/overview
N/A,Spoon,Spoon (SPN),0,196549,/media/1383861/spn.png,SPN,N/A,N/A,1389,False,SPN,100000000,N/A,/coins/spn/overview
N/A,King93,King93 (KING),0,196560,/media/1383862/king.png,KING,N/A,N/A,1390,False,KING,50000000,N/A,/coins/king/overview
N/A,Anacrypt,Anacrypt (ANCP),0,196572,/media/1383863/ancp.png,ANCP,N/A,N/A,1391,False,ANCP,10000,N/A,/coins/ancp/overview
N/A,Reality Clash,Reality Clash (RCC),0,196591,/media/1383864/rcc.png,RCC,N/A,N/A,1392,False,RCC,150000000,N/A,/coins/rcc/overview
N/A,RootProject,RootProject (ROOTS),1,194906,/media/1383851/roots.png,ROOTS,N/A,N/A,1393,False,ROOTS,10000000000,N/A,/coins/roots/overview
N/A,Sosnovkino,Sosnovkino (SNK),0,196612,/media/1383865/snk.png,SNK,N/A,N/A,1394,False,SNK,390000,N/A,/coins/snk/overview
N/A,CryptoABS,CryptoABS (CABS),0,196986,/media/1383869/cabs.png,CABS,N/A,N/A,1395,False,CABS,N/A,N/A,/coins/cabs/overview
N/A,Opus,Opus (OPT),0,197054,/media/1383873/opt.png,OPT,N/A,N/A,1396,False,OPT,1600000000,N/A,/coins/opt/overview
N/A,OpenZen,OpenZen (ZNT),0,197886,/media/1383875/znt.png,ZNT,N/A,N/A,1397,False,ZNT,270000000,N/A,/coins/znt/overview
N/A,Bits Digit,Bits Digit (BITSD),0,198251,/media/1383878/bitsd.png,BITSD,N/A,N/A,1398,False,BITSD,N/A,N/A,/coins/bitsd/overview
CryptoNight,LeviarCoin,LeviarCoin (XLC),0,198337,/media/1383879/ivetpxdq_400x400.jpg,XLC,N/A,PoW,1399,False,XLC,54000000,N/A,/coins/xlc/overview
N/A,Skincoin,Skincoin (SKIN),0,198369,/media/1383880/dsb_amky_400x400.jpg,SKIN,N/A,N/A,1400,False,SKIN,488183483.290948,N/A,/coins/skin/overview
N/A,Mothership,Mothership (MSP),0,198408,/media/1383881/c9fobrlr_400x400.jpg,MSP,N/A,N/A,1401,False,MSP,200000000,N/A,/coins/msp/overview
N/A,HireMatch,HireMatch (HIRE),0,198458,/media/1383882/hite.png,HIRE,N/A,N/A,1402,False,HIRE,N/A,N/A,/coins/hire/overview
N/A,BrickBlock,BrickBlock (BBT*),0,198474,/media/1383883/bbt.png,BBT*,N/A,N/A,1403,False,BBT*,N/A,N/A,/coins/bbtstar/overview
N/A,REAL,REAL (REAL),0,198490,/media/1383884/rise.png,REAL,N/A,N/A,1404,False,REAL,19717289.2292,N/A,/coins/real/overview
N/A,DentalFix,DentalFix (DFBT),0,198693,/media/1383890/dfbt.png,DFBT,N/A,N/A,1405,False,DFBT,100000000,N/A,/coins/dfbt/overview
N/A,EQUI,EQUI (EQ),1,198698,/media/1383891/eq.png,EQ,N/A,N/A,1406,False,EQ,500000000,N/A,/coins/eq/overview
N/A,Wolk,Wolk (WLK),0,198703,/media/1383892/wolk.png,WLK,N/A,N/A,1407,False,WLK,500000000,N/A,/coins/wlk/overview
N/A,Viberate,Viberate (VIB),0,198710,/media/1383893/vib.png,VIB,N/A,N/A,1408,False,VIB,200000000,N/A,/coins/vib/overview
X13,DeepOnion,DeepOnion (ONION),0,198967,/media/1383894/onion.png,ONION,N/A,PoW/PoS,1409,False,ONION,18898187.6216583,N/A,/coins/onion/overview
Time Travel,Bitcore,Bitcore (BTX),0,198983,/media/1383895/btx.png,BTX,N/A,PoW,1410,False,BTX,21000000,N/A,/coins/btx/overview
N/A,iDice,iDice (ICE),0,199004,/media/1383896/46b-uaba_400x400.jpg,ICE,N/A,N/A,1411,False,ICE,2071013,N/A,/coins/ice/overview
N/A,Sphre AIR,Sphre AIR (XID),0,199026,/media/1383898/xid.jpg,XID,N/A,N/A,1412,False,XID,30820620.1838,N/A,/coins/xid/overview
Scrypt,GCoin,GCoin (GCN),0,199065,/media/1383899/gcn.png,GCN,N/A,PoW,1413,False,GCN,200000000000,N/A,/coins/gcn/overview
PoS,Cosmos,Cosmos (ATOM*),0,199107,/media/1383901/cosmos.jpg,ATOM*,N/A,N/A,1414,False,ATOM*,N/A,N/A,/coins/atomstar/overview
N/A,Decentraland,Decentraland (MANA),0,199148,/media/1383903/mana.png,MANA,N/A,N/A,1415,False,MANA,2805886393.1583,N/A,/coins/mana/overview
N/A,ICO OpenLedger,ICO OpenLedger (ICOO),0,199363,/media/1383904/icoo.jpg,ICOO,N/A,N/A,1416,False,ICOO,472649,N/A,/coins/icoo/overview
N/A,Timereum,Timereum (TME),0,199887,/media/1383905/tme.png,TME,N/A,N/A,1417,False,TME,N/A,N/A,/coins/tme/overview
Keccak,SmartCash,SmartCash (SMART),0,199901,/media/1383906/smart.png,SMART,N/A,PoW,1418,False,SMART,5000000000,N/A,/coins/smart/overview
SkunkHash v2 Raptor,Signatum,Signatum (SIGT),0,200941,/media/9350710/sigt.png,SIGT,N/A,PoS,1419,False,SIGT,137500000,N/A,/coins/sigt/overview
X11,Onix,Onix (ONX),0,201676,/media/1383910/onx.png,ONX,N/A,PoW,1420,False,ONX,1100000000,N/A,/coins/onx/overview
N/A,CoEval,CoEval (COE),0,201701,/media/1383911/coe.png,COE,N/A,N/A,1421,False,COE,100000,N/A,/coins/coe/overview
N/A,Arena,Arena (ARENA),0,201896,/media/12318225/arena.png,ARENA,N/A,N/A,1422,False,ARENA,14000000,N/A,/coins/arena/overview
PoS,Wink,Wink (WINK),0,201962,/media/1383913/wink.png,WINK,N/A,PoS,1423,False,WINK,80000000,N/A,/coins/wink/overview
X11,Cream,Cream (CRM),0,202049,/media/1383915/cream.png,CRM,N/A,PoW/PoS,1424,False,CRM,100000000,N/A,/coins/crm/overview
